Category,Description,Carbohydrate,Cholesterol,Fiber,Kilocalories,Protein,RefusePercentage,SugarTotal,HouseholdWeights.1stHouseholdWeight,HouseholdWeights.2ndHouseholdWeight,fat
SPLIT PEA W/ HAM SOUP,"SPLIT PEA W/ HAM SOUP,CND,RED NA,PREP W/ H2O OR RTS",11.4,3.0,1.899999976,68.0,4.0,0.0,1.570000052,0.0,0.0,0.711
SOUP,"SOUP,CHICK BROTH,CND,RTS",0.4,0.0,0.400000006,7.0,1.0,0.0,0.0,0.0,0.0,0.095
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,HEALTHY REQUEST,CRM OF CHICK SOUP,COND",9.68,4.0,0.800000012,65.0,1.61,0.0,1.6100000140000001,124.0,0.0,1.6119999999999999
SOUP,"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME MILK",6.61,9.0,0.300000012,65.0,2.55,0.0,0.0,248.0,602.0,3.08
SOUP,"SOUP,CHICK VEG W/POTATO&CHS,CHUNKY,RTS",5.2,7.0,0.300000012,65.0,1.16,0.0,0.639999986,0.0,0.0,4.215
CAMPBELL'S RED&WHITE,"CAMPBELL'S RED&WHITE,98% FAT FREE CRM OF BROCCOLI SOUP,COND",8.06,4.0,1.600000024,56.0,1.61,0.0,0.810000002,124.0,0.0,0.40299999999999997
SOUP,"SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME MILK",5.86,13.0,0.300000012,66.0,2.29,0.0,0.0,248.0,602.0,3.6500000000000004
SOUP,"SOUP,CHS,CND,PREP W/ EQ VOLUME MILK",6.47,19.0,0.400000006,92.0,3.77,0.0,0.0,251.0,609.0,5.4399999999999995
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,RED&WHITE,25% LESS NA CHIC NOODL,COND",6.35,12.0,0.800000012,48.0,2.38,0.0,0.7900000209999999,126.0,0.0,0.397
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,RED&WHITE,25% LESS NA TOMATO SOUP,COND",16.13,0.0,0.800000012,73.0,1.61,0.0,9.680000305,124.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,RED&WHITE,25% LESS NA CRM OF MSHR,COND",7.26,4.0,1.600000024,89.0,0.81,0.0,0.810000002,124.0,0.0,0.40299999999999997
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,RED&WHITE,98% FAT FR BRCCLI CHS,COND",9.52,4.0,0.800000012,56.0,2.38,0.0,1.5900000330000001,126.0,0.0,0.794
SOUP,"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME MILK",6.04,11.0,0.10000000099999999,77.0,3.01,0.0,0.0,248.0,31.0,4.33
SOUP,"SOUP,VEG,CND,LO NA,COND",12.11,0.0,2.099999905,65.0,2.2,0.0,4.309999943,0.0,0.0,0.753
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,98% FAT FREE CRM OF CELERY SOUP,COND",6.45,4.0,0.800000012,48.0,0.81,0.0,0.810000002,124.0,0.0,0.8059999999999999
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,98% FAT FREE CRM OF CHICK SOUP,COND",8.06,8.0,0.800000012,56.0,1.61,0.0,0.810000002,124.0,0.0,0.8059999999999999
CAMPBELL,"CAMPBELL,PREGO PASTA,CHNKY GRD MSHRM & GRN PPPR ITAL SAU,RTS",13.08,0.0,3.099999905,85.0,1.54,0.0,7.690000057000001,130.0,0.0,0.769
CAMPBELL,"CAMPBELL,PREGO PASTA,CHUNKY GARDEN MUSHROOM ITALIAN SAU,RTS",10.0,0.0,2.299999952,69.0,1.54,0.0,7.690000057000001,130.0,0.0,1.9240000000000002
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,DICED ONION & GARLIC ITAL SAU,RTS",13.85,0.0,2.299999952,92.0,1.54,0.0,9.229999542,130.0,0.0,1.1540000000000001
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PREGO PASTA,FLAV W/ MEAT ITAL SAU,RTS",14.62,4.0,2.299999952,100.0,1.54,0.0,9.229999542,130.0,0.0,0.769
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PREGO PASTA,FRSH MUSHROOM ITAL SAU,RTS",13.85,0.0,2.299999952,85.0,1.54,0.0,8.460000037999999,130.0,0.0,0.769
CAMPBELL SOUP,"CAMPBELL SOUP, PREGO PASTA,GARLIC SUPREME ITAL SAU,RTS",13.08,0.0,2.299999952,85.0,1.54,0.0,10.0,130.0,0.0,1.1540000000000001
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS",12.8,8.0,2.400000095,96.0,2.4,0.0,8.0,125.0,0.0,1.2
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,MINI MEATBALL ITAL SAU,RTS",15.38,8.0,2.299999952,115.0,3.08,0.0,9.229999542,130.0,0.0,1.538
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS",13.85,0.0,2.299999952,77.0,1.54,0.0,10.0,130.0,0.0,0.385
SOUP,"SOUP,CLAM CHOWDER,NEW ENG,CND,PREP W/ EQ VLM LOFAT (2%) MILK",7.4,7.0,0.300000012,61.0,3.24,0.0,2.8099999430000002,251.88,31.0,1.3619999999999999
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,MUSHRM & PARMESAN ITALIAN SAU,RTS",17.6,4.0,2.400000095,104.0,2.4,0.0,10.39999962,125.0,0.0,1.2
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,ORGANIC MUSHROOM ITALIAN SAU,RTS",10.4,0.0,3.200000048,72.0,1.6,0.0,7.1999998089999995,125.0,0.0,0.0
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,ORGNIC TOMATO & BASIL ITAL SAU,RTS",12.0,0.0,3.200000048,72.0,1.6,0.0,8.800000191,125.0,0.0,0.0
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,RICOTTA PARMESAN ITALIAN SAU,RTS",14.4,4.0,2.400000095,88.0,2.4,0.0,9.600000381000001,125.0,0.0,0.8
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,RSTD GARLIC & HERB ITAL SAU,RTS",13.08,0.0,2.299999952,85.0,1.54,0.0,8.460000037999999,130.0,0.0,0.769
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS",15.38,4.0,2.299999952,77.0,2.31,0.0,10.0,130.0,0.0,0.385
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,RSTD RED PEPPR & GRLC ITAL SAU,RTS",15.2,0.0,2.400000095,96.0,1.6,0.0,9.600000381000001,125.0,0.0,0.4
CAMPBELL SOUP,"CAMPBELL SOUP,PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS",12.8,0.0,2.400000095,72.0,1.6,0.0,8.800000191,125.0,0.0,0.4
CAMPBEL COMPANY,"CAMPBEL COMPANY,PREGO PASTA,ZESTY MUSHROOM ITALIAN SAU,RTS",13.85,0.0,2.299999952,85.0,1.54,0.0,9.229999542,130.0,0.0,0.769
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CHNKY MICRO BOWLS,BF W/ CONTRY VEG,RTS",8.57,8.0,2.0,61.0,4.08,0.0,1.2200000290000002,245.0,0.0,0.612
CAMPBELL'S CHUNKY MICROWAVABLE BWLS,"CAMPBELL'S CHUNKY MICROWAVABLE BWLS,CHCK DMPLINGS SOUP",7.35,10.0,1.200000048,78.0,3.27,0.0,0.8199999929999999,245.0,0.0,0.816
SOUP,"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",5.66,4.0,0.0,67.0,2.49,0.0,3.3299999239999996,251.88,31.0,2.87
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CHNKY MICRO BOWLS,CLSSC CHIC NOODL,RTS",5.71,10.0,0.800000012,45.0,3.27,0.0,1.2200000290000002,245.0,0.0,0.408
CAMPBELL SOUP COMP,"CAMPBELL SOUP COMP,CHNKY MICRO BOWL,GRLLD CHIC&SAUS GMBO,RTS",7.35,6.0,1.200000048,49.0,2.86,0.0,2.039999962,245.0,0.0,0.408
SOUP,"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME MILK",7.4,13.0,0.300000012,75.0,2.74,0.0,0.0,248.0,602.0,3.59
CAMPBELL SOUP COMP,"CAMPBELL SOUP COMP,CHNKY MICRO BOWL,GRLD CHIC W/VEG&PSTA,RTS",5.71,6.0,1.200000048,45.0,2.86,0.0,0.8199999929999999,245.0,0.0,0.204
SOUP,"SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME MILK",3.99,13.0,0.0,55.0,2.51,0.0,0.0,245.0,595.0,3.04
SOUP,"SOUP,PEA,GRN,CND,PREP W/ EQ VOLUME MILK",12.69,7.0,1.100000024,94.0,4.97,0.0,0.0,254.0,616.0,2.6500000000000004
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CHNKY MICRO BOWL,NEW ENGL CLM CHOW,RTS",7.35,6.0,1.200000048,82.0,2.45,0.0,0.8199999929999999,245.0,0.0,1.02
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CHUNKY MICRO BOWLS,OLD FASH VEG BF,RTS",5.31,6.0,1.200000048,45.0,3.67,0.0,1.629999995,245.0,0.0,0.204
CAMPBELL SOUP,"CAMPBELL SOUP,CHUNKY MICRO BOWLS,SIRL BRGER W/CNTRY VEG,RTS",7.35,6.0,1.600000024,65.0,4.08,0.0,1.629999995,245.0,0.0,0.816
SOUP,"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME MILK",6.92,9.0,0.200000003,60.0,2.33,0.0,0.0,248.0,602.0,2.45
SOUP,"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",5.57,10.0,0.10000000099999999,60.0,2.78,0.0,2.619999886,253.15,32.0,2.869
SAUCE,"SAUCE,WHITE,THIN,PREPARED-FROM-RECIPE,W/ BUTTER",8.29,8.0,0.10000000099999999,72.0,3.95,0.0,5.289999962,0.0,0.0,2.368
SAUCE,"SAUCE,SWT & SOUR,PREPARED-FROM-RECIPE",16.72,1.0,0.400000006,79.0,1.84,0.0,10.81000042,0.0,0.0,0.514
CAMPBELL SOUP,"CAMPBELL SOUP,CAMPBELL'S RED & WHITE,CHICK W/ RICE SOUP,COND",10.32,4.0,0.800000012,56.0,1.59,0.0,0.7900000209999999,126.0,0.0,0.794
CAMPBELL SOUP,"CAMPBELL SOUP,CAMPBELL'S RED&WHITE,CHICK WON TON SOUP,COND",6.35,8.0,0.0,48.0,3.17,0.0,0.7900000209999999,126.0,0.0,0.397
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF ASPARAGUS SOUP,COND",7.26,4.0,2.400000095,89.0,1.61,0.0,1.6100000140000001,124.0,0.0,1.21
SOUP,"SOUP,HEALTHY CHOIC CHICK NOODLE SOUP,CND",5.2,5.0,0.800000012,41.0,3.69,0.0,0.5699999929999999,243.0,0.0,0.5800000000000001
SOUP,"SOUP,HEALTHY CHOIC CHICK & RICE SOUP,CND",5.71,7.0,0.800000012,37.0,2.53,0.0,0.370000005,240.0,0.0,0.53
SOUP,"SOUP,HEALTHY CHOIC GARDEN VEG SOUP,CND",10.04,1.0,1.899999976,51.0,2.13,0.0,2.130000114,246.0,0.0,0.2
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S FAT FREE BF GRAVY",5.08,0.0,0.0,25.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S COUNTRY STYLE CRM GRAVY",5.08,8.0,0.0,76.0,1.69,0.0,1.6900000569999998,59.0,0.0,1.695
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S COUNTRY STYLE SAUSAGE GRAVY",5.08,17.0,0.0,119.0,3.39,0.0,1.6900000569999998,59.0,0.0,2.542
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S FAT FREE CHICK GRAVY",5.08,8.0,0.0,25.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S GOLDEN PORK GRAVY",5.08,8.0,0.0,76.0,1.69,0.0,1.6900000569999998,59.0,0.0,2.542
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S MUSHROOM GRAVY",5.08,8.0,0.0,34.0,0.0,0.0,1.6900000569999998,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S FAT FREE TURKEY GRAVY",6.67,8.0,0.0,33.0,1.67,0.0,0.0,60.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S MICROWAVABLE BF GRAVY",5.08,0.0,0.0,42.0,1.69,0.0,1.6900000569999998,59.0,0.0,0.847
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S MICROWAVABLE CHICK GRAVY",5.0,8.0,0.0,67.0,0.0,0.0,1.669999957,60.0,0.0,1.6669999999999998
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S TURKEY GRAVY",5.08,0.0,0.0,42.0,1.69,0.0,1.6900000569999998,59.0,0.0,0.847
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,FRANCO-AMERICN FAT FR SLW RST BF GRAVY",5.08,8.0,0.0,34.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL COMPANY,"CAMPBELL COMPANY,FRANCO-AMERICAN FT FE SLW RST CHICK GRVY",6.78,8.0,0.0,34.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST BF GRAVY",5.08,8.0,0.0,42.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST CHICK GRAVY",5.08,8.0,0.0,34.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST TURKEY GRAVY",6.78,8.0,0.0,42.0,1.69,0.0,0.0,59.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S MICROWAVABLE TURKEY GRAVY",5.0,0.0,0.0,42.0,1.67,0.0,1.669999957,60.0,0.0,0.833
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF BROCCOLI SOUP,COND",9.68,4.0,0.800000012,73.0,1.61,0.0,2.420000076,124.0,0.0,0.8059999999999999
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF CELERY SOUP,COND",7.26,4.0,2.400000095,73.0,0.81,0.0,0.810000002,124.0,0.0,0.40299999999999997
CAMPBELL,"CAMPBELL, CAMPBELL'S RED & WHITE,CRM OF CHICK SOUP,COND",8.06,8.0,1.600000024,97.0,2.42,0.0,0.810000002,124.0,0.0,2.016
CAMPBELL,"CAMPBELL,CAMPBELL'S RED&WHITE,CRM OF CHIC W/ HERBS SOUP,COND",7.26,4.0,1.600000024,65.0,1.61,0.0,0.810000002,124.0,0.0,0.8059999999999999
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF MUSHROOM SOUP,COND",7.26,4.0,1.600000024,81.0,0.81,0.0,0.810000002,124.0,0.0,1.21
CAMPBELL,"CAMPBELL,CAMPBELLS RED&WHITE,CRM OF MSHRM W/ RSTD GARLC,COND",8.87,0.0,1.600000024,56.0,1.61,0.0,0.810000002,124.0,0.0,0.8059999999999999
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF ONION SOUP,COND",8.06,4.0,2.400000095,81.0,0.81,0.0,3.2300000189999998,124.0,0.0,1.21
CAMPBELL,"CAMPBELL, CAMPBELL'S RED & WHITE,CRM OF POTATO SOUP,COND",12.1,4.0,1.600000024,73.0,1.61,0.0,0.810000002,124.0,0.0,1.6119999999999999
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF SHRIMP SOUP,COND",6.45,8.0,0.800000012,73.0,1.61,0.0,0.0,124.0,0.0,0.8059999999999999
CAMPBELL,"CAMPBELL,CAMPBELL'S RED&WHITE,CREAMY CHICK NOODLE SOUP,COND",8.87,12.0,3.200000048,97.0,3.23,0.0,0.810000002,124.0,0.0,1.21
CAMPBELL,"CAMPBELL,CAMPBELL'S RED&WHITE,CREAMY CHICK VERDE SOUP,COND",8.06,8.0,2.400000095,89.0,1.61,0.0,0.810000002,124.0,0.0,5.6450000000000005
COMPANY,"COMPANY,CAMPBELL'S RED & WHITE,CURLY NOODLE SOUP,COND",8.73,12.0,0.800000012,63.0,3.17,0.0,1.5900000330000001,126.0,0.0,0.0
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,DANNY PHANTOM SHAPED PASTA",7.94,4.0,0.800000012,56.0,3.17,0.0,0.7900000209999999,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,DORA THE EXPLORER SOUP,COND",7.94,4.0,0.800000012,56.0,2.38,0.0,0.7900000209999999,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,DOUBLE NOODLE IN CHICK BROTH SOP,COND",13.49,8.0,1.600000024,79.0,3.17,0.0,1.5900000330000001,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,OLD FASHIONED TOMATO RICE SOUP,COND",18.25,4.0,0.800000012,87.0,0.79,0.0,7.940000057000001,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,FIESTA NACHO CHS SOUP,COND",8.06,8.0,0.800000012,97.0,2.42,0.0,1.6100000140000001,124.0,0.0,2.419
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,FRENCH ONION SOUP,COND",4.76,4.0,0.800000012,36.0,1.59,0.0,3.1700000760000004,126.0,0.0,0.794
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,GOLDEN MUSHROOM SOUP,COND",8.06,4.0,0.800000012,65.0,1.61,0.0,0.810000002,124.0,0.0,0.8059999999999999
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,GOLDFISH PASTA W/ CHICK",8.73,8.0,0.800000012,56.0,2.38,0.0,1.5900000330000001,126.0,0.0,0.794
SOUP,"SOUP,TOMATO BISQUE,CND,PREP W/ EQ VOLUME MILK",11.73,9.0,0.200000003,79.0,2.51,0.0,0.0,251.0,609.0,2.49
SOUP,"SOUP,TOMATO,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",8.89,4.0,0.600000024,55.0,2.49,0.0,6.53000021,251.88,31.0,1.232
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,GOLDFISH PASTA W/ MEATBALL",8.73,8.0,1.600000024,63.0,3.17,0.0,0.7900000209999999,126.0,0.0,1.19
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,GRN PEA SOUP,COND",21.88,0.0,3.099999905,141.0,7.03,0.0,4.690000057,128.0,0.0,0.7809999999999999
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,HEARTY VEG W/ PASTA SOUP,COND",15.08,0.0,1.600000024,71.0,2.38,0.0,6.349999905,126.0,0.0,0.0
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,HOMESTYLE CHICK NOODLE SOUP,COND",6.35,8.0,0.800000012,56.0,3.17,0.0,0.7900000209999999,126.0,0.0,1.191
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,MANHATTAN CLAM CHOWDER,COND",9.52,4.0,1.600000024,56.0,1.59,0.0,1.5900000330000001,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,MEGA NOODLE IN CHICK BROTH,COND",11.11,12.0,1.600000024,71.0,3.17,0.0,1.5900000330000001,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,MINESTRONE SOUP,COND",13.49,4.0,2.400000095,71.0,3.17,0.0,2.380000114,126.0,0.0,0.397
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,NEW ENGLAND CLAM CHOWDER,COND",10.32,4.0,0.800000012,71.0,3.17,0.0,0.7900000209999999,126.0,0.0,0.794
COMPANY,"COMPANY,CAMPBELL'S RED & WHITE,OYSTER STEW,COND",3.97,16.0,0.0,63.0,1.59,0.0,0.0,126.0,0.0,2.778
SOUP COMPANY,"SOUP COMPANY,CAMPBELL'S RED & WHITE,PEPPER POT SOUP,COND",7.14,20.0,0.800000012,71.0,3.97,0.0,0.7900000209999999,126.0,0.0,1.19
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHT,SCOTCH BRTH,COND",7.26,4.0,1.600000024,56.0,2.42,0.0,0.810000002,124.0,0.0,0.8059999999999999
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,STHWEST STYLE PEPPER JCK SP,COND",10.48,4.0,3.200000048,89.0,1.61,0.0,2.420000076,124.0,0.0,1.6130000000000002
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,VEGETARIAN VEG SOUP,COND",14.29,0.0,1.600000024,71.0,2.38,0.0,4.760000229,126.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,VEG SOUP,COND",15.87,4.0,2.400000095,79.0,3.17,0.0,5.559999942999999,126.0,0.0,0.397
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,VEG BF SOP,COND",11.9,4.0,2.400000095,63.0,3.97,0.0,1.5900000330000001,126.0,0.0,0.397
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,TOMATO SOP,COND",16.13,0.0,0.800000012,73.0,1.61,0.0,9.680000305,124.0,0.0,0.0
CAMPBELL SOUP,"CAMPBELL SOUP,CAMPBELL'S RED & WHITE,TOMATO BISQUE,COND",18.25,4.0,0.800000012,103.0,1.59,0.0,11.89999962,126.0,0.0,1.19
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,SPLIT PEA W/ HAM & BACON SOUP,COND",21.09,4.0,3.900000095,141.0,7.81,0.0,3.1300001139999996,128.0,0.0,1.9540000000000002
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,SOUTHWESTERN-STYLE CHICK VEG SOP,COND",16.67,4.0,3.200000048,87.0,3.97,0.0,2.380000114,126.0,0.0,0.397
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BKD POTATO CHEDDAR BACON BITS SOUP",9.39,2.0,0.800000012,65.0,1.63,0.0,1.25,245.0,245.0,0.408
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BKD POTATO W/ STEAK & CHS SOUP",8.57,6.0,1.200000048,86.0,3.67,0.0,1.2200000290000002,245.0,245.0,1.02
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BARBEQUE SEASONED BURGER SOUP",11.43,6.0,2.0,84.0,4.08,0.0,4.079999924,245.0,245.0,1.02
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BBQ SEASONED PORK SOUP",8.98,6.0,2.0,68.0,4.9,0.0,2.039999962,245.0,245.0,0.612
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BF RIB RST POTATOES HERBS SOUP",6.94,4.0,1.200000048,44.0,3.27,0.0,2.450000048,245.0,245.0,0.408
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BF W/ COUNTRY VEG SOUP",8.57,6.0,1.600000024,60.0,4.08,0.0,1.629999995,245.0,245.0,0.408
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BF W/ WHITE & WILD RICE SOUP",9.8,4.0,1.200000048,65.0,3.27,0.0,2.039999962,245.0,245.0,0.408
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK & DUMPLINGS SOUP",7.76,12.0,1.600000024,74.0,3.67,0.0,1.2200000290000002,245.0,245.0,0.816
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK BROCCOLI CHS & POTATO SOUP",5.71,6.0,0.400000006,82.0,2.86,0.0,0.8199999929999999,245.0,245.0,1.633
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK CORN CHOWDER",8.16,10.0,1.200000048,79.0,3.27,0.0,1.629999995,245.0,245.0,0.612
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK MUSHROOM CHOWDER",7.76,10.0,1.200000048,78.0,3.27,0.0,1.629999995,245.0,245.0,0.612
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CLASSIC CHICK NOODLE SOUP",6.12,8.0,0.800000012,47.0,3.27,0.0,0.8199999929999999,245.0,245.0,0.408
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,FAJITA CHICK W/ RICE & BNS SOUP",9.39,6.0,1.600000024,58.0,3.67,0.0,2.859999895,245.0,245.0,0.204
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,FIREHOUSE - HOT SPICY BF BEAN CHILI",10.2,12.0,3.299999952,95.0,6.12,0.0,4.489999771,245.0,245.0,1.429
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,GRILLED CHICK SAUSAGE GUMBO SOUP",8.57,6.0,1.200000048,57.0,3.27,0.0,1.629999995,245.0,245.0,0.408
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,GRILLED CHICK VEG & PASTA SOUP",6.12,6.0,0.800000012,41.0,3.27,0.0,0.8199999929999999,245.0,245.0,0.204
SOUP,"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME H2O",4.38,2.0,0.200000003,35.0,0.94,0.0,0.0,244.0,593.0,1.5799999999999998
SOUP,"SOUP,BLACK BEAN,CND,PREP W/ EQ VOLUME H2O",7.71,0.0,3.400000095,46.0,2.42,0.0,1.24000001,247.0,600.0,0.615
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,GRILLED SIRLOIN STEAK HEARTY VEG SP",7.76,4.0,1.600000024,51.0,3.27,0.0,1.629999995,245.0,245.0,0.408
SOUP,"SOUP,BEAN W/ PORK,CND,PREP W/ EQ VOLUME H2O",8.31,1.0,2.900000095,63.0,2.88,0.0,1.4700000290000002,266.43,33.0,2.017
CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEALTHY REQUEST CHICK NOODLE SOUP",6.12,8.0,0.400000006,49.0,2.86,0.0,0.8199999929999999,245.0,245.0,0.204
