Category,Description,Carbohydrate,Cholesterol,Fiber,Kilocalories,Protein,RefusePercentage,SugarTotal,HouseholdWeights.1stHouseholdWeight,HouseholdWeights.2ndHouseholdWeight,fat
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",0.99,565.0,0.0,137.0,23.65,0.0,0.0,255.0,85.0,2.67
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",0.85,364.0,0.0,99.0,15.76,12.0,0.0,28.35,113.0,2.26
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",0.0,791.0,0.0,163.0,26.32,0.0,0.0,184.0,85.0,4.11
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,RAW",1.78,371.0,0.0,139.0,20.38,0.0,0.0,28.35,113.0,3.74
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD",2.53,501.0,0.0,220.0,30.57,0.0,0.0,336.0,85.0,6.5600000000000005
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,CKD,PAN-FRIED",3.78,493.0,0.0,238.0,25.53,0.0,0.0,322.0,85.0,9.43
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,RAW",2.91,334.0,0.0,140.0,19.93,0.0,0.0,0.0,0.0,3.3569999999999998
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD",3.77,511.0,0.0,192.0,28.42,0.0,0.0,79.94,0.0,4.2010000000000005
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,PAN-FRIED",4.47,485.0,0.0,193.0,27.37,0.0,0.0,66.72,0.0,4.462
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",0.0,0.0,0.0,95.0,16.7,24.0,0.0,28.35,113.0,1.91
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",0.0,284.0,0.0,113.0,19.88,0.0,0.0,381.0,85.0,2.29
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",0.0,229.0,0.0,90.0,16.3,24.0,0.0,28.35,113.0,1.69
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",0.0,263.0,0.0,104.0,18.74,0.0,0.0,300.0,85.0,1.95
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW",0.0,213.0,0.0,276.0,14.97,0.0,0.0,28.35,227.0,21.0
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",0.0,260.0,0.0,152.0,14.84,0.0,0.0,28.35,113.0,8.46
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",0.0,400.0,0.0,234.0,22.83,0.0,0.0,231.0,85.0,13.03
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",0.0,173.0,0.0,182.0,15.0,0.0,0.0,28.35,113.0,11.49
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",0.0,0.0,0.0,256.0,29.1,0.0,0.0,240.0,85.0,12.76
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",0.0,250.0,0.0,101.0,17.2,0.0,0.0,28.35,113.0,2.0700000000000003
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",0.0,385.0,0.0,156.0,26.46,0.0,0.0,295.0,85.0,3.2
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",0.0,340.0,0.0,98.0,18.3,0.0,0.0,28.35,113.0,1.48
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",0.0,447.0,0.0,129.0,24.08,0.0,0.0,345.0,85.0,1.95
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,THYMUS,RAW",0.0,250.0,0.0,101.0,17.21,0.0,0.0,28.35,113.0,1.81
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,THYMUS,CKD,BRSD",0.0,350.0,0.0,125.0,22.67,4.0,0.0,85.0,0.0,2.16
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",0.0,156.0,0.0,222.0,15.7,16.0,0.0,28.35,113.0,16.150000000000002
LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",0.0,189.0,0.0,275.0,21.57,0.0,0.0,255.0,85.0,19.08
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",1.91,62.0,0.0,131.0,17.18,16.0,0.0,28.35,113.0,5.17
VEAL,"VEAL,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",0.0,238.0,0.0,202.0,25.85,0.0,0.0,255.0,85.0,9.34
LAMB,"LAMB,GROUND,RAW",0.0,73.0,0.0,282.0,16.56,0.0,0.0,28.35,113.0,21.64
LAMB,"LAMB,GROUND,CKD,BRLD",0.0,97.0,0.0,283.0,24.75,0.0,0.0,313.0,85.0,17.84
LAMB,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,70.0,0.0,243.0,17.54,24.0,0.0,28.35,454.0,17.200000000000006
LAMB,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",0.0,96.0,0.0,271.0,25.51,24.0,0.0,250.0,85.0,16.37
LAMB,"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,72.0,0.0,201.0,18.91,52.0,0.0,28.35,454.0,12.38
LAMB,"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",0.0,106.0,0.0,243.0,28.37,56.0,0.0,148.0,85.0,12.28
LAMB,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,RAW",0.0,68.0,0.0,209.0,18.47,22.0,0.0,28.35,454.0,13.27
LAMB,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,92.0,0.0,242.0,26.2,23.0,0.0,260.0,85.0,13.06
LAMB,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,67.0,0.0,185.0,18.99,20.0,0.0,28.35,454.0,10.51
LAMB,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,90.0,0.0,217.0,26.73,20.0,0.0,267.0,85.0,10.26
LAMB,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,71.0,0.0,261.0,17.21,24.0,0.0,28.35,454.0,19.3
LAMB,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,96.0,0.0,284.0,24.95,23.0,0.0,260.0,85.0,17.98
LAMB,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,72.0,0.0,279.0,17.18,22.0,0.0,28.35,79.0,21.08
LAMB,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,99.0,0.0,297.0,26.06,24.0,0.0,85.0,53.0,18.82
LAMB,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,93.0,0.0,290.0,23.27,23.0,0.0,265.0,85.0,19.42
LAMB,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,74.0,0.0,342.0,15.32,29.0,0.0,28.35,454.0,28.45
LAMB,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,98.0,0.0,340.0,23.06,32.0,0.0,222.0,85.0,24.5
LAMB,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,96.0,0.0,341.0,21.82,30.0,0.0,248.0,85.0,25.24
LAMB,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,RAW",0.0,71.0,0.0,244.0,17.07,22.0,0.0,28.35,454.0,17.38
LAMB,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,117.0,0.0,338.0,29.46,27.0,0.0,213.0,85.0,21.31
LAMB,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,95.0,0.0,268.0,23.84,26.0,0.0,242.0,85.0,16.62
LAMB,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,91.0,0.0,269.0,22.7,24.0,0.0,263.0,85.0,17.33
LAMB,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,70.0,0.0,244.0,17.19,18.0,0.0,28.35,84.0,17.509999999999998
LAMB,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,120.0,0.0,337.0,31.1,21.0,0.0,85.0,45.0,20.44
LAMB,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRLD",0.0,96.0,0.0,269.0,24.91,20.0,0.0,85.0,59.0,16.5
LAMB,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",0.0,91.0,0.0,267.0,22.93,18.0,0.0,284.0,85.0,17.22
LAMB,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,71.0,0.0,244.0,17.01,25.0,0.0,28.35,454.0,17.34
LAMB,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,116.0,0.0,339.0,28.92,29.0,0.0,207.0,85.0,21.590000000000003
LAMB,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,95.0,0.0,267.0,23.48,28.0,0.0,250.0,85.0,16.67
LAMB,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,92.0,0.0,270.0,22.62,26.0,0.0,256.0,85.0,17.37
LAMB,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",0.0,77.0,0.0,232.0,17.95,27.0,0.0,28.35,454.0,15.99
LAMB,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",0.0,106.0,0.0,270.0,25.26,27.0,0.0,242.0,85.0,16.6
LAMB,"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,RAW",0.0,71.0,0.0,223.0,18.04,45.0,0.0,28.35,454.0,15.07
LAMB,"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",0.0,102.0,0.0,258.0,26.97,50.0,0.0,168.0,85.0,14.65
LAMB,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",0.0,75.0,0.0,201.0,18.76,24.0,0.0,28.35,454.0,12.39
LAMB,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",0.0,101.0,0.0,234.0,25.34,25.0,0.0,253.0,85.0,12.83
LAMB,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,RAW",0.0,82.0,0.0,273.0,17.18,26.0,0.0,28.35,63.0,20.65
LAMB,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",0.0,113.0,0.0,296.0,24.41,28.0,0.0,85.0,42.0,19.75
LAMB,"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,RAW",0.0,80.0,0.0,311.0,15.87,33.0,0.0,28.35,454.0,25.21
LAMB,"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,CKD,RSTD",0.0,99.0,0.0,317.0,19.86,34.0,0.0,233.0,85.0,23.94
LAMB,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",0.0,74.0,0.0,251.0,17.19,26.0,0.0,28.35,454.0,18.33
LAMB,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD,BRSD",0.0,123.0,0.0,342.0,29.43,20.0,0.0,233.0,85.0,22.12
GAME MEAT,"GAME MEAT,BISON,TOP SIRLOIN,LN,0""FAT,RAW",0.0,71.0,0.0,113.0,21.4,0.0,0.0,28.35,454.0,2.088
GAME MEAT,"GAME MEAT,BISON,RIBEYE,LN,0""FAT,RAW",0.0,62.0,0.0,116.0,22.1,0.0,0.0,28.35,454.0,2.086
GAME MEAT,"GAME MEAT,BISON,SHLDR CLOD,LN,0""FAT,RAW",0.0,66.0,0.0,109.0,21.1,0.0,0.0,28.35,454.0,1.827
VEAL,"VEAL,BREAST,FAT,CKD",0.0,95.0,0.0,521.0,9.4,0.0,0.0,28.35,0.0,50.682
VEAL,"VEAL,BREAST,WHL,BNLESS,LN&FAT,RAW",0.0,71.0,0.0,208.0,17.47,0.0,0.0,28.35,454.0,14.012
VEAL,"VEAL,BREAST,WHL,BNLESS,LN&FAT,CKD,BRSD",0.0,113.0,0.0,266.0,26.97,7.0,0.0,283.0,85.0,15.682000000000002
VEAL,"VEAL,BREAST,PLATE HALF,BNLESS,LN&FAT,CKD,BRSD",0.0,112.0,0.0,282.0,25.93,11.0,0.0,291.0,85.0,17.765
VEAL,"VEAL,BREAST,POINT HALF,BNLESS,LN&FAT,CKD,BRSD",0.0,114.0,0.0,248.0,28.23,4.0,0.0,274.0,85.0,13.183
VEAL,"VEAL,BREAST,WHL,BNLESS,LN,CKD,BRSD",0.0,116.0,0.0,218.0,30.32,22.0,0.0,237.0,85.0,9.016
VEAL,"VEAL,SHANK (FORE&HIND),LN&FAT,RAW",0.0,75.0,0.0,113.0,19.15,29.0,0.0,28.35,454.0,2.68
VEAL,"VEAL,SHANK (FORE&HIND),LN&FAT,CKD,BRSD",0.0,124.0,0.0,191.0,31.54,39.0,0.0,194.0,85.0,4.958
VEAL,"VEAL,SHANK (FORE&HIND),LN,RAW",0.0,75.0,0.0,108.0,19.28,30.0,0.0,28.35,454.0,2.0540000000000003
VEAL,"VEAL,SHANK (FORE&HIND),LN,CKD,BRSD",0.0,126.0,0.0,177.0,32.22,30.0,0.0,223.0,85.0,3.1439999999999997
LAMB,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,229.0,17.84,20.0,0.0,28.35,454.0,15.817
LAMB,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",0.0,87.0,0.0,256.0,24.52,22.0,0.0,270.0,85.0,15.311
LAMB,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,RAW",0.0,64.0,0.0,142.0,20.25,34.0,0.0,28.35,454.0,5.346
LAMB,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,CKD",0.0,87.0,0.0,201.0,26.71,32.0,0.0,236.0,85.0,8.323
LAMB,"LAMB,AUS,IMP,FRSH,FAT,RAW",0.0,77.0,0.0,648.0,6.27,0.0,0.0,28.35,454.0,66.172
LAMB,"LAMB,AUS,IMP,FRSH,FAT,CKD",0.0,83.0,0.0,639.0,9.42,0.0,0.0,248.0,85.0,63.459
LAMB,"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW",0.0,67.0,0.0,195.0,18.85,42.0,0.0,28.35,454.0,11.87
LAMB,"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",0.0,91.0,0.0,236.0,24.78,45.0,0.0,211.0,85.0,13.354000000000001
LAMB,"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,RAW",0.0,66.0,0.0,123.0,20.83,50.0,0.0,28.35,454.0,3.2969999999999997
LAMB,"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,CKD,BRSD",0.0,92.0,0.0,165.0,27.5,53.0,0.0,180.0,85.0,4.516
LAMB,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,215.0,18.24,14.0,0.0,28.35,454.0,14.171
LAMB,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",0.0,88.0,0.0,244.0,25.16,16.0,0.0,284.0,85.0,13.793
LAMB,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,RAW",0.0,64.0,0.0,135.0,20.46,28.0,0.0,28.35,454.0,4.522
LAMB,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,CKD,RSTD",0.0,89.0,0.0,190.0,27.31,26.0,0.0,251.0,85.0,6.981
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,201.0,18.59,17.0,0.0,28.35,454.0,12.508
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,CKD,RSTD",0.0,83.0,0.0,231.0,25.25,20.0,0.0,277.0,85.0,12.457999999999998
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,RAW",0.0,64.0,0.0,133.0,20.45,28.0,0.0,28.35,454.0,4.4110000000000005
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,CKD,RSTD",0.0,83.0,0.0,182.0,27.18,29.0,0.0,246.0,85.0,6.287000000000001
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,254.0,17.25,2.0,0.0,28.35,454.0,18.678
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRL HLF,BNLESS,LN&FT,1/8""FAT,CKD,RSTD",0.0,102.0,0.0,281.0,24.88,2.0,0.0,306.0,85.0,17.674
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN,1/8""FAT,RAW",0.0,63.0,0.0,138.0,20.48,24.0,0.0,28.35,454.0,4.868
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRL HALF,BNLESS,LN,1/8""FAT,CKD,RSTD",0.0,105.0,0.0,215.0,27.75,17.0,0.0,259.0,85.0,9.172
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,208.0,18.33,2.0,0.0,28.35,0.0,13.425
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRL CHPS,BNLESS,LN&FT,1/8""FT,CKD,BRLD",0.0,85.0,0.0,235.0,25.75,1.0,0.0,85.0,0.0,12.575999999999999
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN CHOPS,BNLESS,LN,1/8""FAT,RAW",0.0,64.0,0.0,132.0,20.43,17.0,0.0,28.35,0.0,4.2490000000000006
LAMB,"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN,1/8""FAT,CKD,BRLD",0.0,85.0,0.0,188.0,27.63,11.0,0.0,85.0,0.0,6.7319999999999975
LAMB,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN&FAT,1/8""FAT,RAW",0.0,65.0,0.0,195.0,19.17,6.0,0.0,28.35,0.0,11.55
LAMB,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLCE,BNE-IN,LN&FT,1/8""FT,CKD,BRLD",0.0,85.0,0.0,215.0,25.54,7.0,0.0,85.0,0.0,10.601
LAMB,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,RAW",0.0,64.0,0.0,143.0,20.65,16.0,0.0,28.35,0.0,5.263
LAMB,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,CKD,BRLD",0.0,85.0,0.0,183.0,26.75,14.0,0.0,85.0,0.0,6.63
LAMB,"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,203.0,19.32,28.0,0.0,28.35,85.0,12.315
LAMB,"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",0.0,82.0,0.0,219.0,25.49,26.0,0.0,85.0,0.0,10.946
LAMB,"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,RAW",0.0,64.0,0.0,146.0,21.0,36.0,0.0,28.35,85.0,5.397
LAMB,"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,CKD,BRLD",0.0,81.0,0.0,192.0,26.53,31.0,0.0,85.0,0.0,7.552999999999999
LAMB,"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,RAW",0.0,68.0,0.0,289.0,16.46,26.0,0.0,28.35,454.0,22.675
LAMB,"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,CKD,RSTD",0.0,80.0,0.0,277.0,22.24,23.0,0.0,286.0,85.0,18.402
LAMB,"LAMB,AUS,IMP,FRSH,RIB,LN,1/8""FAT,RAW",0.0,66.0,0.0,160.0,20.12,46.0,0.0,28.35,454.0,7.095
LAMB,"LAMB,AUS,IMP,FRSH,RIB,LN,1/8""FAT,CKD,RSTD",0.0,80.0,0.0,210.0,24.63,35.0,0.0,241.0,85.0,10.004
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",0.0,66.0,0.0,256.0,16.68,22.0,0.0,28.35,454.0,19.031
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD",0.0,89.0,0.0,296.0,23.58,22.0,0.0,262.0,85.0,19.683000000000003
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,RAW",0.0,64.0,0.0,155.0,19.36,38.0,0.0,28.35,454.0,6.892
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,CKD",0.0,91.0,0.0,233.0,26.18,34.0,0.0,222.0,85.0,11.653
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,RAW",0.0,65.0,0.0,243.0,17.06,9.0,0.0,28.35,85.0,17.599
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRSD",0.0,106.0,0.0,311.0,29.7,13.0,0.0,85.0,0.0,18.699
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,RAW",0.0,62.0,0.0,137.0,19.88,28.0,0.0,28.35,85.0,5.029
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,CKD,BRSD",0.0,111.0,0.0,238.0,34.17,29.0,0.0,85.0,0.0,8.832
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,RAW",0.0,67.0,0.0,262.0,16.48,28.0,0.0,28.35,454.0,19.743
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,CKD,BRLD",0.0,84.0,0.0,291.0,21.71,25.0,0.0,273.0,85.0,19.974
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,RAW",0.0,64.0,0.0,164.0,19.1,43.0,0.0,28.35,454.0,7.851000000000001
LAMB,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,CKD,BRLD",0.0,85.0,0.0,231.0,23.83,36.0,0.0,233.0,85.0,12.482000000000001
GAME MEAT BISON,"GAME MEAT BISON,GROUND,RAW",0.0,70.0,0.0,223.0,18.67,0.0,0.0,85.0,113.0,0.0
GAME MEAT,"GAME MEAT,BISON,GROUND,CKD,PAN-BROILED",0.0,83.0,0.0,238.0,23.77,0.0,0.0,87.29,85.0,0.0
GAME MEAT BISON,"GAME MEAT BISON,TOP SIRLOIN,LN,1"" STEAK,CKD,BRLD",0.0,86.0,0.0,171.0,28.05,8.0,0.0,194.46,85.0,4.8839999999999995
GAME MEAT,"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD",0.0,111.0,0.0,193.0,33.78,11.0,0.0,773.57,85.0,4.696999999999999
GAME MEAT,"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,RAW",0.0,64.0,0.0,119.0,21.12,12.0,0.0,1237.38,0.0,2.7230000000000003
GAME MEAT,"GAME MEAT,BISON,RIBEYE,LN,1"" STEAK,CKD,BRLD",0.0,79.0,0.0,177.0,29.45,14.0,0.0,178.54,85.0,4.898
GAME MEAT,"GAME MEAT,BISON,TOP RND,LN,1"" STEAK,CKD,BRLD",0.0,85.0,0.0,174.0,30.18,4.0,0.0,180.4,85.0,3.962
GAME MEAT,"GAME MEAT,BISON,TOP RND,LN,1"" STEAK,RAW",0.0,65.0,0.0,122.0,23.32,5.0,0.0,489.3,0.0,2.103
GAME MEAT,"GAME MEAT,ELK,GROUND,RAW",0.0,66.0,0.0,172.0,21.76,0.0,0.0,102.23,0.0,6.391
GAME MEAT,"GAME MEAT,ELK,GROUND,CKD,PAN-BROILED",0.0,78.0,0.0,193.0,26.64,0.0,0.0,95.28,85.0,7.1709999999999985
GAME MEAT,"GAME MEAT,ELK,LOIN,LN,CKD,BRLD",0.0,75.0,0.0,167.0,31.0,6.0,0.0,113.52,85.0,2.784
GAME MEAT,"GAME MEAT,ELK,RND,LN,CKD,BRLD",0.0,78.0,0.0,156.0,30.94,5.0,0.0,175.6,85.0,1.911
GAME MEAT,"GAME MEAT,ELK,TENDERLOIN,LN,CKD,BRLD",0.0,72.0,0.0,162.0,30.76,4.0,0.0,92.49,85.0,2.4730000000000003
GAME MEAT,"GAME MEAT,DEER,GROUND,RAW",0.0,80.0,0.0,157.0,21.78,0.0,0.0,0.0,0.0,5.099
GAME MEAT,"GAME MEAT,DEER,GROUND,CKD,PAN-BROILED",0.0,98.0,0.0,187.0,26.45,0.0,0.0,92.66,85.0,6.376
GAME MEAT,"GAME MEAT,DEER,LOIN,LN,1"" STEAK,CKD,BRLD",0.0,79.0,0.0,150.0,30.2,0.0,0.0,54.37,85.0,1.3319999999999999
GAME MEAT,"GAME MEAT,DEER,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD",0.0,113.0,0.0,191.0,36.28,0.0,0.0,292.98,85.0,2.972
GAME MEAT,"GAME MEAT,DEER,TENDERLOIN,LN,0.5-1 LB RST,CKD,BRLD",0.0,88.0,0.0,149.0,29.9,0.0,0.0,202.07,85.0,1.8230000000000002
GAME MEAT,"GAME MEAT,DEER,TOP RND,LN,1"" STEAK,CKD,BRLD",0.0,85.0,0.0,152.0,31.47,0.0,0.0,101.9,85.0,1.5630000000000002
BAGEL,"BAGEL,PLN,TSTD, ENR W/CA PROP(INCLUDE ONION,POPPY,SESAME)",50.5,0.0,2.200000048,257.0,10.02,0.0,5.0500001910000005,28.35,57.0,1.554
