,source,target
1638, 3 2 2 3 1 p bk, en 46 en 41 en 45 en 49
1639, 3 2 2 3 1 p cl, en 102 en 108 en 110 en 107 en 106
1640, 3 2 2 3 2 p a, en 28 en 26 en 23 en 35
1641, 3 2 2 3 2 p t, en 263 en 255 en 245 en 238
1642, 3 2 2 3 2 p b, en 94 en 93 en 82 en 95
1643, 3 2 2 3 2 p s, en 208 en 227 en 213 en 220
1644, 3 2 2 3 2 p c, en 147 en 134 en 111 en 115 en 114
1645, 3 2 2 3 2 p l, en 183 en 168 en 162 en 169 en 191
1646, 3 2 2 3 2 p bk, en 205 en 41 en 49 en 55
1647, 3 2 2 3 2 p cl, en 105 en 108 en 110 en 101 en 106
1648, 3 2 2 3 3 p a, en 25 en 23 en 17 en 26
1649, 3 2 2 3 3 p t, en 254 en 253 en 266 en 238
1650, 3 2 2 3 3 p b, en 97 en 78 en 63 en 82
1651, 3 2 2 3 3 p s, en 226 en 216 en 206 en 217 en 223
1652, 3 2 2 3 3 p c, en 129 en 133 en 134 en 144 en 126
1653, 3 2 2 3 3 p l, en 154 en 157 en 168 en 191 en 187
1654, 3 2 2 3 3 p bk, en 48 en 58 en 55 en 49
1655, 3 2 2 3 3 p cl, en 103 en 110 en 108 en 106 en 107
1656, 3 2 3 1 1 p a, en 30 en 35 en 26 en 19
1657, 3 2 3 1 1 p t, en 265 en 252 en 234 en 258
1658, 3 2 3 1 1 p b, en 93 en 64 en 66 en 95
1659, 3 2 3 1 1 p s, en 208 en 214 en 231 en 212
1660, 3 2 3 1 1 p c, en 129 en 134 en 133 en 144 en 127
1661, 3 2 3 1 1 p l, en 182 en 151 en 185 en 174
1662, 3 2 3 1 1 p bk, en 204 en 49 en 41 en 51 en 42
1663, 3 2 3 1 1 p cl, en 105 en 102 en 104 en 103
1664, 3 2 3 1 2 p a, en 16 en 35 en 26 en 23
1665, 3 2 3 1 2 p t, en 255 en 269 en 245 en 268
1666, 3 2 3 1 2 p b, en 63 en 82 en 97 en 66
1667, 3 2 3 1 2 p s, en 208 en 211 en 218 en 210
1668, 3 2 3 1 2 p c, en 136 en 145 en 119 en 115 en 138
1669, 3 2 3 1 2 p l, en 175 en 185 en 186 en 184
1670, 3 2 3 1 2 p bk, en 52 en 41 en 49 en 42 en 54
1671, 3 2 3 1 2 p cl, en 104 en 103 en 102 en 105
1672, 3 2 3 1 3 p a, en 9 en 23 en 26 en 35
1673, 3 2 3 1 3 p t, en 268 en 253 en 268 en 263
1674, 3 2 3 1 3 p b, en 64 en 93 en 96 en 97
1675, 3 2 3 1 3 p s, en 225 en 211 en 220 en 207 en 215
1676, 3 2 3 1 3 p c, en 135 en 134 en 119 en 141 en 137
1677, 3 2 3 1 3 p l, en 196 en 151 en 165 en 174
1678, 3 2 3 1 3 p bk, en 202 en 62 en 55 en 43 en 38
1679, 3 2 3 1 3 p cl, en 109 en 105 en 104 en 102
1680, 3 2 3 2 1 p a, en 16 en 35 en 26 en 19
1681, 3 2 3 2 1 p t, en 266 en 268 en 265 en 258
1682, 3 2 3 2 1 p b, en 99 en 71 en 97 en 65
1683, 3 2 3 2 1 p s, en 214 en 209 en 222 en 231
1684, 3 2 3 2 1 p c, en 117 en 134 en 112 en 131 en 121
1685, 3 2 3 2 1 p l, en 196 en 163 en 161 en 188
1686, 3 2 3 2 1 p bk, en 203 en 49 en 55 en 54 en 38
1687, 3 2 3 2 1 p cl, en 105 en 108 en 110 en 108
1688, 3 2 3 2 2 p a, en 6 en 26 en 19 en 23
1689, 3 2 3 2 2 p t, en 243 en 253 en 260 en 255
1690, 3 2 3 2 2 p b, en 94 en 64 en 63 en 65
1691, 3 2 3 2 2 p s, en 224 en 206 en 213 en 219
1692, 3 2 3 2 2 p c, en 117 en 111 en 134 en 124 en 125
1693, 3 2 3 2 2 p l, en 186 en 168 en 188 en 149
1694, 3 2 3 2 2 p bk, en 201 en 45 en 41 en 42 en 50
1695, 3 2 3 2 2 p cl, en 102 en 108 en 110 en 108
1696, 3 2 3 2 3 p a, en 16 en 23 en 19 en 35
1697, 3 2 3 2 3 p t, en 268 en 263 en 238 en 269
1698, 3 2 3 2 3 p b, en 71 en 93 en 96 en 97
1699, 3 2 3 2 3 p s, en 231 en 220 en 216 en 223 en 207
1700, 3 2 3 2 3 p c, en 128 en 134 en 111 en 125 en 124
1701, 3 2 3 2 3 p l, en 170 en 198 en 192 en 197
1702, 3 2 3 2 3 p bk, en 36 en 60 en 55 en 50 en 43
1703, 3 2 3 2 3 p cl, en 109 en 110 en 108 en 108
1704, 3 2 3 3 1 p a, en 20 en 19 en 23 en 26
1705, 3 2 3 3 1 p t, en 268 en 234 en 245 en 263
1706, 3 2 3 3 1 p b, en 97 en 93 en 71 en 96
1707, 3 2 3 3 1 p s, en 212 en 221 en 214 en 208
1708, 3 2 3 3 1 p c, en 117 en 111 en 134 en 137 en 115
1709, 3 2 3 3 1 p l, en 165 en 168 en 163 en 169 en 153
1710, 3 2 3 3 1 p bk, en 204 en 55 en 62 en 51 en 42
1711, 3 2 3 3 1 p cl, en 109 en 108 en 110 en 106 en 107
1712, 3 2 3 3 2 p a, en 33 en 17 en 23 en 26
1713, 3 2 3 3 2 p t, en 266 en 255 en 269 en 238
1714, 3 2 3 3 2 p b, en 96 en 93 en 82 en 63
1715, 3 2 3 3 2 p s, en 224 en 230 en 216 en 213
1716, 3 2 3 3 2 p c, en 135 en 119 en 111 en 122 en 118
1717, 3 2 3 3 2 p l, en 156 en 188 en 168 en 190 en 189
1718, 3 2 3 3 2 p bk, en 37 en 49 en 62 en 50 en 43
1719, 3 2 3 3 2 p cl, en 109 en 110 en 108 en 106 en 101
1720, 3 2 3 3 3 p a, en 27 en 35 en 26 en 17
1721, 3 2 3 3 3 p t, en 255 en 243 en 268 en 260
1722, 3 2 3 3 3 p b, en 73 en 97 en 95 en 71
1723, 3 2 3 3 3 p s, en 226 en 213 en 218 en 215 en 228
1724, 3 2 3 3 3 p c, en 140 en 111 en 112 en 127 en 121
1725, 3 2 3 3 3 p l, en 181 en 194 en 172 en 176 en 150
1726, 3 2 3 3 3 p bk, en 48 en 49 en 62 en 51 en 43
1727, 3 2 3 3 3 p cl, en 109 en 108 en 110 en 106 en 107
1728, 3 3 1 1 1 p a, en 16 en 17 en 19 en 12 en 8
1729, 3 3 1 1 1 p t, en 258 en 268 en 263 en 238
1730, 3 3 1 1 1 p b, en 63 en 96 en 99 en 95
1731, 3 3 1 1 1 p s, en 231 en 212 en 226 en 214
1732, 3 3 1 1 1 p c, en 136 en 145 en 119 en 126 en 144
1733, 3 3 1 1 1 p l, en 165 en 154 en 156 en 186
1734, 3 3 1 1 1 p bk, en 53 en 61 en 201 en 203
1735, 3 3 1 1 1 p cl, en 104 en 109 en 105 en 103
1736, 3 3 1 1 2 p a, en 28 en 17 en 23 en 13 en 7
1737, 3 3 1 1 2 p t, en 263 en 234 en 243 en 253
1738, 3 3 1 1 2 p b, en 66 en 96 en 71 en 99
1739, 3 3 1 1 2 p s, en 229 en 230 en 210 en 227
1740, 3 3 1 1 2 p c, en 116 en 145 en 111 en 122 en 144
1741, 3 3 1 1 2 p l, en 185 en 199 en 156 en 151
1742, 3 3 1 1 2 p bk, en 59 en 202 en 203 en 36
1743, 3 3 1 1 2 p cl, en 105 en 104 en 103 en 102
1744, 3 3 1 1 3 p a, en 25 en 19 en 26 en 21 en 0
1745, 3 3 1 1 3 p t, en 265 en 234 en 252 en 260
1746, 3 3 1 1 3 p b, en 73 en 95 en 63 en 82
1747, 3 3 1 1 3 p s, en 222 en 219 en 218 en 207 en 228
1748, 3 3 1 1 3 p c, en 128 en 133 en 119 en 137 en 144
1749, 3 3 1 1 3 p l, en 156 en 175 en 186 en 196
1750, 3 3 1 1 3 p bk, en 47 en 61 en 52 en 37
1751, 3 3 1 1 3 p cl, en 109 en 103 en 104 en 105
1752, 3 3 1 2 1 p a, en 34 en 26 en 17 en 3 en 24
1753, 3 3 1 2 1 p t, en 245 en 268 en 268 en 263
1754, 3 3 1 2 1 p b, en 73 en 66 en 64 en 99
1755, 3 3 1 2 1 p s, en 229 en 209 en 222 en 212
1756, 3 3 1 2 1 p c, en 130 en 119 en 145 en 118 en 138
1757, 3 3 1 2 1 p l, en 174 en 163 en 162 en 178
1758, 3 3 1 2 1 p bk, en 44 en 56 en 40 en 205
1759, 3 3 1 2 1 p cl, en 104 en 110 en 108 en 108
1760, 3 3 1 2 2 p a, en 28 en 23 en 35 en 10 en 13
1761, 3 3 1 2 2 p t, en 258 en 255 en 243 en 265
1762, 3 3 1 2 2 p b, en 95 en 99 en 73 en 71
1763, 3 3 1 2 2 p s, en 208 en 220 en 210 en 227
1764, 3 3 1 2 2 p c, en 113 en 119 en 134 en 125 en 114
1765, 3 3 1 2 2 p l, en 183 en 163 en 155 en 200
1766, 3 3 1 2 2 p bk, en 205 en 56 en 36 en 57
1767, 3 3 1 2 2 p cl, en 104 en 110 en 108 en 108
1768, 3 3 1 2 3 p a, en 33 en 23 en 17 en 14 en 32
1769, 3 3 1 2 3 p t, en 252 en 263 en 265 en 234
1770, 3 3 1 2 3 p b, en 78 en 95 en 82 en 66
1771, 3 3 1 2 3 p s, en 226 en 210 en 213 en 215 en 223
1772, 3 3 1 2 3 p c, en 129 en 133 en 111 en 127 en 143
1773, 3 3 1 2 3 p l, en 184 en 188 en 198 en 178
1774, 3 3 1 2 3 p bk, en 53 en 47 en 52 en 36
1775, 3 3 1 2 3 p cl, en 109 en 110 en 108 en 108
1776, 3 3 1 3 1 p a, en 9 en 35 en 19 en 5 en 3
1777, 3 3 1 3 1 p t, en 268 en 268 en 254 en 243
1778, 3 3 1 3 1 p b, en 94 en 78 en 82 en 93
1779, 3 3 1 3 1 p s, en 224 en 214 en 212 en 222
1780, 3 3 1 3 1 p c, en 116 en 111 en 145 en 143 en 114
1781, 3 3 1 3 1 p l, en 180 en 198 en 162 en 164 en 150
1782, 3 3 1 3 1 p bk, en 46 en 59 en 47 en 56
1783, 3 3 1 3 1 p cl, en 103 en 108 en 110 en 106 en 101
1784, 3 3 1 3 2 p a, en 30 en 19 en 26 en 13 en 10
1785, 3 3 1 3 2 p t, en 238 en 243 en 258 en 254
1786, 3 3 1 3 2 p b, en 93 en 78 en 65 en 73
1787, 3 3 1 3 2 p s, en 231 en 218 en 211 en 220
1788, 3 3 1 3 2 p c, en 146 en 134 en 111 en 126 en 125
1789, 3 3 1 3 2 p l, en 175 en 188 en 194 en 148 en 153
1790, 3 3 1 3 2 p bk, en 205 en 202 en 57 en 61
1791, 3 3 1 3 2 p cl, en 102 en 108 en 110 en 106 en 101
1792, 3 3 1 3 3 p a, en 25 en 17 en 26 en 18 en 31
1793, 3 3 1 3 3 p t, en 258 en 253 en 265 en 268
1794, 3 3 1 3 3 p b, en 96 en 63 en 94 en 78
1795, 3 3 1 3 3 p s, en 214 en 220 en 219 en 217 en 228
1796, 3 3 1 3 3 p c, en 130 en 112 en 134 en 143 en 124
1797, 3 3 1 3 3 p l, en 154 en 171 en 168 en 166 en 187
1798, 3 3 1 3 3 p bk, en 61 en 47 en 48 en 40
1799, 3 3 1 3 3 p cl, en 102 en 110 en 108 en 101 en 106
1800, 3 3 2 1 1 p a, en 16 en 26 en 23 en 7 en 10
1801, 3 3 2 1 1 p t, en 269 en 255 en 268 en 234
1802, 3 3 2 1 1 p b, en 78 en 93 en 95 en 66
1803, 3 3 2 1 1 p s, en 222 en 229 en 212 en 214
1804, 3 3 2 1 1 p c, en 128 en 134 en 133 en 143 en 122
1805, 3 3 2 1 1 p l, en 154 en 185 en 177 en 170
1806, 3 3 2 1 1 p bk, en 47 en 55 en 45 en 60
1807, 3 3 2 1 1 p cl, en 109 en 105 en 103 en 104
1808, 3 3 2 1 2 p a, en 9 en 26 en 17 en 7 en 15
1809, 3 3 2 1 2 p t, en 243 en 268 en 252 en 254
1810, 3 3 2 1 2 p b, en 95 en 65 en 78 en 96
1811, 3 3 2 1 2 p s, en 222 en 216 en 211 en 213
1812, 3 3 2 1 2 p c, en 113 en 112 en 133 en 137 en 121
1813, 3 3 2 1 2 p l, en 154 en 199 en 174 en 183
1814, 3 3 2 1 2 p bk, en 37 en 60 en 45 en 49
1815, 3 3 2 1 2 p cl, en 109 en 103 en 102 en 104
1816, 3 3 2 1 3 p a, en 30 en 26 en 35 en 2 en 14
1817, 3 3 2 1 3 p t, en 243 en 268 en 263 en 245
1818, 3 3 2 1 3 p b, en 93 en 94 en 78 en 95
1819, 3 3 2 1 3 p s, en 229 en 219 en 213 en 217 en 228
1820, 3 3 2 1 3 p c, en 140 en 145 en 119 en 127 en 120
1821, 3 3 2 1 3 p l, en 180 en 185 en 183 en 151
1822, 3 3 2 1 3 p bk, en 48 en 45 en 55 en 49
1823, 3 3 2 1 3 p cl, en 109 en 104 en 105 en 103
1824, 3 3 2 2 1 p a, en 6 en 17 en 19 en 12 en 13
1825, 3 3 2 2 1 p t, en 243 en 252 en 265 en 258
1826, 3 3 2 2 1 p b, en 95 en 71 en 96 en 78
1827, 3 3 2 2 1 p s, en 209 en 212 en 208 en 231
1828, 3 3 2 2 1 p c, en 135 en 112 en 145 en 124 en 137
1829, 3 3 2 2 1 p l, en 182 en 157 en 194 en 200
1830, 3 3 2 2 1 p bk, en 204 en 49 en 60 en 62
1831, 3 3 2 2 1 p cl, en 102 en 108 en 110 en 108
1832, 3 3 2 2 2 p a, en 34 en 19 en 17 en 24 en 10
1833, 3 3 2 2 2 p t, en 263 en 254 en 253 en 238
1834, 3 3 2 2 2 p b, en 97 en 65 en 66 en 71
1835, 3 3 2 2 2 p s, en 229 en 218 en 206 en 213
1836, 3 3 2 2 2 p c, en 147 en 134 en 112 en 143 en 124
1837, 3 3 2 2 2 p l, en 185 en 197 en 171 en 157
1838, 3 3 2 2 2 p bk, en 61 en 41 en 60 en 49
1839, 3 3 2 2 2 p cl, en 103 en 108 en 110 en 108
1840, 3 3 2 2 3 p a, en 6 en 35 en 26 en 22 en 32
1841, 3 3 2 2 3 p t, en 234 en 254 en 258 en 243
1842, 3 3 2 2 3 p b, en 97 en 78 en 95 en 71
1843, 3 3 2 2 3 p s, en 222 en 220 en 206 en 215 en 217
1844, 3 3 2 2 3 p c, en 130 en 133 en 111 en 139 en 137
1845, 3 3 2 2 3 p l, en 158 en 157 en 162 en 198
1846, 3 3 2 2 3 p bk, en 205 en 45 en 60 en 41
1847, 3 3 2 2 3 p cl, en 105 en 108 en 110 en 108
1848, 3 3 2 3 1 p a, en 4 en 19 en 26 en 7 en 3
1849, 3 3 2 3 1 p t, en 243 en 266 en 234 en 258
1850, 3 3 2 3 1 p b, en 66 en 71 en 93 en 99
1851, 3 3 2 3 1 p s, en 224 en 221 en 225 en 208
1852, 3 3 2 3 1 p c, en 147 en 134 en 119 en 139 en 118
1853, 3 3 2 3 1 p l, en 156 en 197 en 161 en 173 en 187
1854, 3 3 2 3 1 p bk, en 57 en 58 en 62 en 41
1855, 3 3 2 3 1 p cl, en 105 en 110 en 108 en 107 en 101
1856, 3 3 2 3 2 p a, en 9 en 23 en 19 en 3 en 2
1857, 3 3 2 3 2 p t, en 252 en 266 en 265 en 268
1858, 3 3 2 3 2 p b, en 97 en 73 en 99 en 93
1859, 3 3 2 3 2 p s, en 214 en 206 en 218 en 219
1860, 3 3 2 3 2 p c, en 147 en 133 en 145 en 141 en 131
1861, 3 3 2 3 2 p l, en 156 en 194 en 155 en 164 en 191
1862, 3 3 2 3 2 p bk, en 48 en 60 en 62 en 55
1863, 3 3 2 3 2 p cl, en 105 en 110 en 108 en 107 en 101
1864, 3 3 2 3 3 p a, en 27 en 17 en 26 en 24 en 2
1865, 3 3 2 3 3 p t, en 255 en 243 en 265 en 253
1866, 3 3 2 3 3 p b, en 63 en 82 en 95 en 66
1867, 3 3 2 3 3 p s, en 225 en 213 en 227 en 215 en 217
1868, 3 3 2 3 3 p c, en 130 en 145 en 112 en 131 en 125
1869, 3 3 2 3 3 p l, en 154 en 200 en 178 en 169 en 173
1870, 3 3 2 3 3 p bk, en 36 en 49 en 58 en 60
1871, 3 3 2 3 3 p cl, en 104 en 108 en 110 en 101 en 106
1872, 3 3 3 1 1 p a, en 4 en 26 en 17 en 21 en 12
1873, 3 3 3 1 1 p t, en 268 en 234 en 254 en 245
1874, 3 3 3 1 1 p b, en 71 en 99 en 64 en 97
1875, 3 3 3 1 1 p s, en 208 en 209 en 212 en 231
1876, 3 3 3 1 1 p c, en 136 en 119 en 145 en 118 en 131
1877, 3 3 3 1 1 p l, en 158 en 185 en 156 en 175
1878, 3 3 3 1 1 p bk, en 37 en 45 en 41 en 51 en 43
1879, 3 3 3 1 1 p cl, en 104 en 109 en 103 en 102
1880, 3 3 3 1 2 p a, en 25 en 17 en 26 en 3 en 13
1881, 3 3 3 1 2 p t, en 254 en 266 en 234 en 268
1882, 3 3 3 1 2 p b, en 99 en 78 en 96 en 95
1883, 3 3 3 1 2 p s, en 212 en 210 en 206 en 219
1884, 3 3 3 1 2 p c, en 135 en 134 en 112 en 124 en 126
1885, 3 3 3 1 2 p l, en 151 en 181 en 185 en 199
1886, 3 3 3 1 2 p bk, en 48 en 58 en 49 en 50 en 38
1887, 3 3 3 1 2 p cl, en 103 en 109 en 104 en 105
1888, 3 3 3 1 3 p a, en 34 en 17 en 19 en 21 en 31
1889, 3 3 3 1 3 p t, en 253 en 265 en 238 en 263
1890, 3 3 3 1 3 p b, en 96 en 73 en 95 en 97
1891, 3 3 3 1 3 p s, en 221 en 213 en 220 en 217 en 215
1892, 3 3 3 1 3 p c, en 116 en 134 en 119 en 125 en 120
1893, 3 3 3 1 3 p l, en 151 en 185 en 199 en 184
1894, 3 3 3 1 3 p bk, en 36 en 58 en 49 en 50 en 51
1895, 3 3 3 1 3 p cl, en 103 en 109 en 102 en 105
1896, 3 3 3 2 1 p a, en 4 en 26 en 19 en 3 en 11
1897, 3 3 3 2 1 p t, en 253 en 265 en 234 en 243
1898, 3 3 3 2 1 p b, en 99 en 94 en 63 en 82
1899, 3 3 3 2 1 p s, en 226 en 231 en 222 en 225
1900, 3 3 3 2 1 p c, en 147 en 133 en 111 en 120 en 137
1901, 3 3 3 2 1 p l, en 177 en 168 en 198 en 194
1902, 3 3 3 2 1 p bk, en 204 en 58 en 49 en 51 en 43
1903, 3 3 3 2 1 p cl, en 104 en 108 en 110 en 108
1904, 3 3 3 2 2 p a, en 28 en 17 en 19 en 13 en 3
1905, 3 3 3 2 2 p t, en 234 en 258 en 254 en 266
1906, 3 3 3 2 2 p b, en 82 en 73 en 78 en 64
1907, 3 3 3 2 2 p s, en 229 en 218 en 219 en 206
1908, 3 3 3 2 2 p c, en 128 en 134 en 112 en 138 en 141
1909, 3 3 3 2 2 p l, en 154 en 161 en 149 en 152
1910, 3 3 3 2 2 p bk, en 202 en 49 en 45 en 42 en 38
1911, 3 3 3 2 2 p cl, en 103 en 108 en 110 en 108
1912, 3 3 3 2 3 p a, en 25 en 26 en 19 en 14 en 18
1913, 3 3 3 2 3 p t, en 258 en 268 en 243 en 255
1914, 3 3 3 2 3 p b, en 94 en 66 en 73 en 96
1915, 3 3 3 2 3 p s, en 225 en 227 en 206 en 215 en 217
1916, 3 3 3 2 3 p c, en 132 en 112 en 133 en 137 en 144
1917, 3 3 3 2 3 p l, en 186 en 194 en 200 en 161
1918, 3 3 3 2 3 p bk, en 201 en 60 en 58 en 42 en 43
1919, 3 3 3 2 3 p cl, en 105 en 108 en 110 en 108
1920, 3 3 3 3 1 p a, en 20 en 35 en 26 en 21 en 14
1921, 3 3 3 3 1 p t, en 260 en 254 en 263 en 266
1922, 3 3 3 3 1 p b, en 97 en 64 en 94 en 82
1923, 3 3 3 3 1 p s, en 231 en 212 en 229 en 208
1924, 3 3 3 3 1 p c, en 146 en 111 en 119 en 118 en 139
1925, 3 3 3 3 1 p l, en 180 en 197 en 188 en 164 en 150
1926, 3 3 3 3 1 p bk, en 47 en 62 en 60 en 51 en 42
1927, 3 3 3 3 1 p cl, en 102 en 110 en 108 en 107 en 101
1928, 3 3 3 3 2 p a, en 16 en 35 en 17 en 12 en 22
1929, 3 3 3 3 2 p t, en 266 en 268 en 253 en 252
1930, 3 3 3 3 2 p b, en 96 en 71 en 65 en 97
1931, 3 3 3 3 2 p s, en 222 en 213 en 211 en 216
1932, 3 3 3 3 2 p c, en 128 en 134 en 119 en 115 en 138
1933, 3 3 3 3 2 p l, en 165 en 155 en 200 en 190 en 159
1934, 3 3 3 3 2 p bk, en 59 en 45 en 41 en 50 en 51
1935, 3 3 3 3 2 p cl, en 104 en 110 en 108 en 107 en 106
1936, 3 3 3 3 3 p a, en 30 en 17 en 35 en 22 en 15
1937, 3 3 3 3 3 p t, en 258 en 245 en 243 en 253
1938, 3 3 3 3 3 p b, en 64 en 96 en 94 en 65
1939, 3 3 3 3 3 p s, en 208 en 216 en 213 en 217 en 207
1940, 3 3 3 3 3 p c, en 117 en 133 en 112 en 120 en 122
1941, 3 3 3 3 3 p l, en 184 en 188 en 178 en 195 en 191
1942, 3 3 3 3 3 p bk, en 44 en 62 en 49 en 42 en 50
1943, 3 3 3 3 3 p cl, en 102 en 108 en 110 en 101 en 107
1944, 1 1 1 1 1 n a, en 9 en 33 en 16 en 28
1945, 1 1 1 1 1 n t, en 266 en 264 en 257 en 262
1946, 1 1 1 1 1 n b, en 82 en 69 en 72 en 89
1947, 1 1 1 1 1 n s, en 222 en 214 en 231 en 229
1948, 1 1 1 1 1 n c, en 140 en 129 en 135 en 113
1949, 1 1 1 1 1 n l, en 196 en 182 en 154 en 183
1950, 1 1 1 1 1 n bk, en 59 en 203 en 56 en 44
1951, 1 1 1 1 1 n cl, en 103 en 109 en 102 en 105
1952, 1 1 1 1 2 n a, en 9 en 33 en 20 en 6
1953, 1 1 1 1 2 n t, en 268 en 249 en 246 en 248
1954, 1 1 1 1 2 n b, en 63 en 68 en 98 en 72
1955, 1 1 1 1 2 n s, en 221 en 206 en 227 en 211
1956, 1 1 1 1 2 n c, en 116 en 130 en 140 en 129
1957, 1 1 1 1 2 n l, en 158 en 196 en 199 en 181
1958, 1 1 1 1 2 n bk, en 61 en 204 en 201 en 59
1959, 1 1 1 1 2 n cl, en 109 en 104 en 105 en 103
1960, 1 1 1 1 3 n a, en 34 en 16 en 28 en 30
1961, 1 1 1 1 3 n t, en 234 en 248 en 237 en 233
1962, 1 1 1 1 3 n b, en 93 en 98 en 90 en 80
1963, 1 1 1 1 3 n s, en 212 en 227 en 218 en 217 en 228
1964, 1 1 1 1 3 n c, en 113 en 132 en 135 en 147
1965, 1 1 1 1 3 n l, en 180 en 170 en 174 en 185
1966, 1 1 1 1 3 n bk, en 52 en 203 en 53 en 46
1967, 1 1 1 1 3 n cl, en 103 en 102 en 104 en 105
1968, 1 1 1 2 1 n a, en 34 en 27 en 20 en 6
1969, 1 1 1 2 1 n t, en 255 en 259 en 246 en 237
1970, 1 1 1 2 1 n b, en 78 en 80 en 69 en 98
1971, 1 1 1 2 1 n s, en 214 en 229 en 231 en 212
1972, 1 1 1 2 1 n c, en 147 en 116 en 146 en 129
1973, 1 1 1 2 1 n l, en 174 en 198 en 161 en 200
1974, 1 1 1 2 1 n bk, en 52 en 59 en 205 en 204
1975, 1 1 1 2 1 n cl, en 104 en 110 en 108 en 108
1976, 1 1 1 2 2 n a, en 9 en 34 en 28 en 4
1977, 1 1 1 2 2 n t, en 268 en 233 en 259 en 236
1978, 1 1 1 2 2 n b, en 95 en 79 en 89 en 68
1979, 1 1 1 2 2 n s, en 222 en 206 en 211 en 216
1980, 1 1 1 2 2 n c, en 116 en 146 en 135 en 113
1981, 1 1 1 2 2 n l, en 196 en 163 en 192 en 157
1982, 1 1 1 2 2 n bk, en 201 en 202 en 39 en 53
1983, 1 1 1 2 2 n cl, en 103 en 108 en 110 en 108
1984, 1 1 1 2 3 n a, en 34 en 25 en 30 en 20
1985, 1 1 1 2 3 n t, en 265 en 236 en 250 en 257
1986, 1 1 1 2 3 n b, en 64 en 92 en 87 en 90
1987, 1 1 1 2 3 n s, en 225 en 218 en 220 en 217 en 207
1988, 1 1 1 2 3 n c, en 113 en 129 en 136 en 116
1989, 1 1 1 2 3 n l, en 170 en 171 en 188 en 157
1990, 1 1 1 2 3 n bk, en 52 en 201 en 48 en 39
1991, 1 1 1 2 3 n cl, en 105 en 110 en 108 en 108
1992, 1 1 1 3 1 n a, en 27 en 6 en 16 en 4
1993, 1 1 1 3 1 n t, en 252 en 262 en 259 en 257
1994, 1 1 1 3 1 n b, en 96 en 90 en 98 en 80
1995, 1 1 1 3 1 n s, en 209 en 224 en 221 en 212
1996, 1 1 1 3 1 n c, en 140 en 130 en 135 en 113
1997, 1 1 1 3 1 n l, en 180 en 197 en 194 en 164 en 176
1998, 1 1 1 3 1 n bk, en 37 en 203 en 53 en 46
1999, 1 1 1 3 1 n cl, en 109 en 108 en 110 en 106 en 107
2000, 1 1 1 3 2 n a, en 16 en 25 en 6 en 34
2001, 1 1 1 3 2 n t, en 258 en 237 en 246 en 259
2002, 1 1 1 3 2 n b, en 73 en 89 en 98 en 92
2003, 1 1 1 3 2 n s, en 209 en 206 en 227 en 211
2004, 1 1 1 3 2 n c, en 129 en 128 en 117 en 135
2005, 1 1 1 3 2 n l, en 182 en 192 en 193 en 148 en 195
2006, 1 1 1 3 2 n bk, en 56 en 47 en 39 en 203
2007, 1 1 1 3 2 n cl, en 109 en 108 en 110 en 101 en 106
2008, 1 1 1 3 3 n a, en 4 en 30 en 34 en 25
2009, 1 1 1 3 3 n t, en 253 en 262 en 233 en 259
2010, 1 1 1 3 3 n b, en 82 en 98 en 79 en 87
2011, 1 1 1 3 3 n s, en 208 en 220 en 219 en 215 en 207
2012, 1 1 1 3 3 n c, en 132 en 135 en 116 en 136
2013, 1 1 1 3 3 n l, en 183 en 197 en 157 en 160 en 153
2014, 1 1 1 3 3 n bk, en 57 en 205 en 47 en 201
2015, 1 1 1 3 3 n cl, en 102 en 110 en 108 en 106 en 107
2016, 1 1 2 1 1 n a, en 30 en 28 en 27 en 33
2017, 1 1 2 1 1 n t, en 268 en 257 en 249 en 262
2018, 1 1 2 1 1 n b, en 96 en 89 en 68 en 87
2019, 1 1 2 1 1 n s, en 225 en 224 en 229 en 226
2020, 1 1 2 1 1 n c, en 113 en 128 en 129 en 136
2021, 1 1 2 1 1 n l, en 158 en 151 en 181 en 174
2022, 1 1 2 1 1 n bk, en 39 en 45 en 60 en 49
2023, 1 1 2 1 1 n cl, en 109 en 105 en 103 en 102
2024, 1 1 2 1 2 n a, en 9 en 30 en 25 en 6
2025, 1 1 2 1 2 n t, en 265 en 247 en 248 en 259
2026, 1 1 2 1 2 n b, en 64 en 90 en 92 en 89
2027, 1 1 2 1 2 n s, en 208 en 210 en 220 en 218
2028, 1 1 2 1 2 n c, en 140 en 113 en 135 en 147
2029, 1 1 2 1 2 n l, en 199 en 196 en 181 en 165
2030, 1 1 2 1 2 n bk, en 56 en 60 en 62 en 58
2031, 1 1 2 1 2 n cl, en 109 en 104 en 103 en 105
2032, 1 1 2 1 3 n a, en 30 en 30 en 27 en 16
2033, 1 1 2 1 3 n t, en 245 en 257 en 247 en 246
2034, 1 1 2 1 3 n b, en 63 en 98 en 87 en 89
2035, 1 1 2 1 3 n s, en 225 en 219 en 206 en 217 en 223
2036, 1 1 2 1 3 n c, en 130 en 135 en 129 en 136
2037, 1 1 2 1 3 n l, en 186 en 175 en 199 en 180
2038, 1 1 2 1 3 n bk, en 48 en 62 en 55 en 45
2039, 1 1 2 1 3 n cl, en 109 en 105 en 104 en 103
2040, 1 1 2 2 1 n a, en 27 en 9 en 6 en 28
2041, 1 1 2 2 1 n t, en 268 en 264 en 233 en 259
